2024-11-21 17:33:20,982 - INFO - Log file cleared.
2024-11-21 17:33:20,982 - INFO - Starting the game IA...
2024-11-21 17:33:20,983 - INFO - Launching game...
2024-11-21 17:33:22,985 - INFO - Connected to game server
2024-11-21 17:33:22,997 - INFO - Dictionnary initialized
2024-11-21 17:33:22,997 - INFO - Looping now
2024-11-21 17:33:23,000 - INFO - {'up': {'need_press': True, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': False, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': False, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,493 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,493 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,510 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,510 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,527 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,527 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,544 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,544 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,561 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,561 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,578 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,579 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,595 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,595 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,612 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,612 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,628 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,628 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,645 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,645 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,662 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,663 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,679 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,679 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,696 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,696 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,712 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,712 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,731 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,731 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,748 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,748 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,765 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,765 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,782 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,782 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,799 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,799 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,816 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,816 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,832 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,832 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,849 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:36,849 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
